Date,Description,Debit,Credit,Balance,Category,SubCategory
11/05/2024,Foreign Currency Conversn Fee,3.77,,417291.95,Fees & Charges,Fees & Charges
11/05/2024,Visa Purchase O/Seas          09May Usd82.50 Select Media,125.84,,417295.72,Retail & Personal,Retail (shopping)
11/05/2024,Visa Purchase                 08May Smp*The Flying Fig   North Ade,61.1,,417421.56,Food & Beverage,Food & Groceries
11/05/2024,Foreign Currency Conversn Fee,1,,417482.66,Fees & Charges,Fees & Charges
11/05/2024,Visa Purchase O/Seas          09May Usd22.00 Select Media,33.56,,417483.66,Retail & Personal,Retail (shopping)
11/05/2024,Foreign Currency Conversn Fee,1,,417517.22,Fees & Charges,Fees & Charges
11/05/2024,Visa Purchase O/Seas          09May Usd22.00 Select Media,33.56,,417518.22,Retail & Personal,Retail (shopping)
11/05/2024,Foreign Currency Conversn Fee,0.5,,417551.78,Fees & Charges,Fees & Charges
11/05/2024,Visa Purchase O/Seas          09May Usd11.00 Select Media,16.78,,417552.28,Retail & Personal,Retail (shopping)
11/05/2024,Eftpos Debit                  11May15:43 Beem\\Bb6822Daf8974Ab9810Aeba16D44Ea47,450,,417569.06,Withdrawals & Transfers,Funds transfer
10/05/2024,Cardless Atm Withdrawal       10May12:44 Rundle Place Os          Adelaide     Au,500,,418019.06,Withdrawals & Transfers,ATM & EFTPOS
9/05/2024,Osko Withdrawal               09May13:38 Kelly Deen,200,,418519.06,Withdrawals & Transfers,Withdrawal
9/05/2024,Osko Withdrawal               09May13:36 Kelly Deen,1900,,418719.06,Withdrawals & Transfers,Withdrawal
9/05/2024,Internet Withdrawal           09May06:03 To 1160084689040,500,,420619.06,Withdrawals & Transfers,Funds transfer
9/05/2024,Internet Withdrawal           09May06:03 To 0280074830940,802.35,,421119.06,Withdrawals & Transfers,Funds transfer
9/05/2024,Internet Withdrawal           09May06:03 To 802-919 001908567,1000,,421921.41,Withdrawals & Transfers,Funds transfer
9/05/2024,Internet Withdrawal           09May06:03 To 1160084689040,802.35,,422921.41,Withdrawals & Transfers,Funds transfer
8/05/2024,Visa Purchase                 06May Tea Tree Infinity Pt Adelaide,20.4,,423723.76,Food & Beverage,Dining out
7/05/2024,Visa Purchase                 04May Bakery On O'Connell  North Ade,21.01,,423744.16,Food & Beverage,Food & Groceries
7/05/2024,Osko Deposit                  07May10:27 Antion Muldoon,,400,423765.17,Deposits,Deposit
6/05/2024,Raa 35036678_11_1,20.08,,423365.17,Transport & Travel,Vehicle Expenses
6/05/2024,Atm Withdrawal                06May16:28 Atmx 139 Oconnell St   North Adelaid08Au,1000,,423385.25,Withdrawals & Transfers,ATM & EFTPOS
4/05/2024,Visa Purchase                 01May Hungry Jacks         Glen Osmo,15.3,,424385.25,Food & Beverage,Dining out
2/05/2024,Internet Withdrawal           02May06:02 To 0280074830940,802.35,,424400.55,Withdrawals & Transfers,Funds transfer
2/05/2024,Internet Withdrawal           02May06:02 To 802-919 001908567,1000,,425202.9,Withdrawals & Transfers,Funds transfer
2/05/2024,Internet Withdrawal           02May06:02 To 1160084689040,802.35,,426202.9,Withdrawals & Transfers,Funds transfer
1/05/2024,Property Managme Rent,,1274.1,427005.25,Deposits,Deposit
1/05/2024,Osko Deposit                  01May08:59 Mrs Michelle Ann Russell,,3000,425731.15,Deposits,Deposit
30/04/2024,Overseas Withdrawal Fee,5,,422731.15,Fees & Charges,Fees & Charges
30/04/2024,Atm Withdrawal                30Apr15:16 Rundle Place Os          Adelaide     Au,150,,422736.15,Withdrawals & Transfers,ATM & EFTPOS
29/04/2024,Visa Purchase                 25Apr South Australian Wat Adelaide,405.46,,422886.15,Bills & Payments,Utilities & Rates
29/04/2024,Raa 35878759_6_1,31.5,,423291.61,Transport & Travel,Vehicle Expenses
29/04/2024,Raa 35676928_7_1,18.25,,423323.11,Transport & Travel,Vehicle Expenses
29/04/2024,Osko Withdrawal               28Apr14:31 Magda,1000,,423341.36,Withdrawals & Transfers,Withdrawal
27/04/2024,Visa Purchase                 23Apr City Bbq & Yum Cha P Rundle Ma,24.1,,424341.36,Food & Beverage,Dining out
27/04/2024,Visa Purchase                 24Apr Sq *Village Asian Gr North Ade,14.68,,424365.46,Food & Beverage,Food & Groceries
27/04/2024,Osko Withdrawal               27Apr15:07 K Bond,500,,424380.14,Withdrawals & Transfers,Withdrawal
27/04/2024,Osko Withdrawal               27Apr15:06 Andrew Maul,1500,,424880.14,Withdrawals & Transfers,Withdrawal
27/04/2024,Cardless Atm Withdrawal       27Apr14:42 Westpac               Chirnside Pk 3  Au,500,,426380.14,Withdrawals & Transfers,ATM & EFTPOS
27/04/2024,Osko Withdrawal               27Apr11:39 Andrew Maul,100,,426880.14,Withdrawals & Transfers,Withdrawal
27/04/2024,Osko Withdrawal               27Apr10:20 Kelly Deen,1900,,426980.14,Withdrawals & Transfers,Withdrawal
26/04/2024,Osko Withdrawal               25Apr19:50 Andrew Maul,400,,428880.14,Withdrawals & Transfers,Withdrawal
26/04/2024,Internet Withdrawal           25Apr06:03 To 1160084689040,500,,429280.14,Withdrawals & Transfers,Funds transfer
26/04/2024,Internet Withdrawal           25Apr06:03 To 0280074830940,802.35,,429780.14,Withdrawals & Transfers,Funds transfer
26/04/2024,Internet Withdrawal           25Apr06:03 To 802-919 001908567,1000,,430582.49,Withdrawals & Transfers,Funds transfer
26/04/2024,Internet Withdrawal           25Apr06:03 To 1160084689040,802.35,,431582.49,Withdrawals & Transfers,Funds transfer
24/04/2024,Visa Purchase                 21Apr Mr Rhino Supermarket Melbourne,6.09,,432384.84,Food & Beverage,Food & Groceries
24/04/2024,Atm Withdrawal                24Apr16:21 Atmx 139 Oconnell St   North Adelaid08Au,2000,,432390.93,Withdrawals & Transfers,ATM & EFTPOS
23/04/2024,Visa Purchase                 20Apr Hongyun Foods Pty Lt Melbourne,29.29,,434390.93,Food & Beverage,Dining out
23/04/2024,Osko Withdrawal               23Apr21:03 Magda,300,,434420.22,Withdrawals & Transfers,Withdrawal
23/04/2024,Cardless Atm Withdrawal       23Apr12:42 Rundle Place Os          Adelaide     Au,500,,434720.22,Withdrawals & Transfers,ATM & EFTPOS
22/04/2024,Allianz Aust 1Rd221368012624113,172.39,,435220.22,Bills & Payments,Insurance
22/04/2024,Allianz Aust 1Rd220985012624113,23.13,,435392.61,Bills & Payments,Insurance
22/04/2024,Osko Withdrawal               22Apr14:53 Andrew Maul,300,,435415.74,Withdrawals & Transfers,Withdrawal
22/04/2024,Osko Withdrawal               21Apr21:41 Andrew Maul,500,,435715.74,Withdrawals & Transfers,Withdrawal
19/04/2024,Visa Purchase                 16Apr Bakery On O'Connell  North Ade,5.86,,436215.74,Food & Beverage,Food & Groceries
19/04/2024,Internet Withdrawal           19Apr06:02 To 0280074830940,802.35,,436221.6,Withdrawals & Transfers,Funds transfer
19/04/2024,Internet Withdrawal           19Apr06:02 To 802-919 001908567,1000,,437023.95,Withdrawals & Transfers,Funds transfer
18/04/2024,Visa Purchase                 15Apr Uber   *One          Sydney,9.99,,438023.95,Transport & Travel,Taxi & Rental car
18/04/2024,Osko Withdrawal               18Apr16:08 Superhero,1000,,438033.94,Withdrawals & Transfers,Withdrawal
18/04/2024,Internet Withdrawal           18Apr06:01 To 1160084689040,802.35,,439033.94,Withdrawals & Transfers,Funds transfer
17/04/2024,Visa Purchase                 15Apr Fancy Dumplings      Adelaide,10,,439836.29,Food & Beverage,Dining out
17/04/2024,Visa Purchase                 15Apr Bakers Delight       North Ade,3.5,,439846.29,Food & Beverage,Food & Groceries
16/04/2024,Loan Repayment S.514.2655406.00,4924,,439849.79,Home & Property,Mortgage & Rent
16/04/2024,Atm Withdrawal                16Apr15:25 Atmx 139 Oconnell St   North Adelaid08Au,2000,,444773.79,Withdrawals & Transfers,ATM & EFTPOS
15/04/2024,American Express 376012649071009,25594.51,,446773.79,Bills & Payments,Expenses & Payments
15/04/2024,Raa 35616154_7_1,78.58,,472368.3,Transport & Travel,Vehicle Expenses
15/04/2024,Property Managme Rent,,2399.8,472446.88,Deposits,Deposit
15/04/2024,Osko Withdrawal               15Apr14:26 Finley Greenhill Galea,1300,,470047.08,Withdrawals & Transfers,Withdrawal
15/04/2024,Osko Withdrawal               14Apr14:38 M  Nour,1000,,471347.08,Withdrawals & Transfers,Withdrawal
13/04/2024,Osko Withdrawal               13Apr15:58 J T Smith,399,,472347.08,Withdrawals & Transfers,Withdrawal
13/04/2024,Osko Withdrawal               13Apr01:20 Js,300,,472746.08,Withdrawals & Transfers,Withdrawal
13/04/2024,Osko Withdrawal               12Apr23:15 J T Smith,1200,,473046.08,Withdrawals & Transfers,Withdrawal
13/04/2024,Osko Withdrawal               12Apr23:13 M Marol,130,,474246.08,Withdrawals & Transfers,Withdrawal
12/04/2024,Visa Purchase                 08Apr Epoch  *Tecomltd     Limassol,85.97,,474376.08,Retail & Personal,Retail (shopping)
12/04/2024,Osko Withdrawal               12Apr21:39 M Kovacevic,200,,474462.05,Withdrawals & Transfers,Withdrawal
12/04/2024,Osko Withdrawal               12Apr19:23 Kelly Deen,1000,,474662.05,Withdrawals & Transfers,Withdrawal
12/04/2024,Osko Withdrawal               12Apr09:04 Superhero,1000,,475662.05,Withdrawals & Transfers,Withdrawal
12/04/2024,Internet Withdrawal           12Apr06:04 To 0280074830940,802.35,,476662.05,Withdrawals & Transfers,Funds transfer
12/04/2024,Internet Withdrawal           12Apr06:04 To 802-919 001908567,1000,,477464.4,Withdrawals & Transfers,Funds transfer
11/04/2024,Visa Purchase                 10Apr Medibank Phi Debit   Melbourne,571.55,,478464.4,Bills & Payments,Insurance
11/04/2024,Visa Purchase                 09Apr Just Guys Sa Pty Ltd Adelaide,55,,479035.95,Retail & Personal,Retail (shopping)
11/04/2024,Visa Purchase                 09Apr Zlr*Warong Rundle    Adelaide,19.16,,479090.95,Food & Beverage,Dining out
11/04/2024,Osko Withdrawal               11Apr21:32 Magda,500,,479110.11,Withdrawals & Transfers,Withdrawal
11/04/2024,Internet Withdrawal           11Apr06:03 To 1160084689040,802.35,,479610.11,Withdrawals & Transfers,Funds transfer
11/04/2024,Osko Withdrawal               11Apr01:27 N  Ahmed,150,,480412.46,Withdrawals & Transfers,Withdrawal
10/04/2024,Osko Withdrawal               10Apr18:22 Ada,2000,,480562.46,Withdrawals & Transfers,Withdrawal
9/04/2024,Internet Withdrawal           09Apr16:44 To 1160084689040,900,,482562.46,Withdrawals & Transfers,Funds transfer
9/04/2024,Osko Withdrawal               09Apr16:43 N  Ahmed,50,,483462.46,Withdrawals & Transfers,Withdrawal
9/04/2024,Atm Withdrawal                09Apr15:59 Atmx 139 Oconnell St   North Adelaid08Au,500,,483512.46,Withdrawals & Transfers,ATM & EFTPOS
9/04/2024,Atm Withdrawal                09Apr12:54 Rundle Place Os          Adelaide     Au,1300,,484012.46,Withdrawals & Transfers,ATM & EFTPOS
8/04/2024,Raa 35036678_10_1,20.08,,485312.46,Transport & Travel,Vehicle Expenses
6/04/2024,Visa Purchase                 03Apr Coinjar              Internet,2500,,485332.54,Withdrawals & Transfers,Funds transfer
6/04/2024,Foreign Currency Conversn Fee,23.67,,487832.54,Fees & Charges,Fees & Charges
6/04/2024,Visa Cash Advance             04Apr Hkd4015.00 Airport Atm,789.14,,487856.21,Withdrawals & Transfers,ATM & EFTPOS
6/04/2024,Osko Withdrawal               05Apr22:24 Magda,300,,488645.35,Withdrawals & Transfers,Withdrawal
5/04/2024,Visa Purchase                 02Apr Coinbase Australia   Www.Coinb,500,,488945.35,Withdrawals & Transfers,Funds transfer
5/04/2024,Visa Purchase                 02Apr City Bbq & Yum Cha P Rundle Ma,19.6,,489445.35,Food & Beverage,Dining out
5/04/2024,Internet Withdrawal           05Apr06:03 To 0280074830940,802.35,,489464.95,Withdrawals & Transfers,Funds transfer
5/04/2024,Internet Withdrawal           05Apr06:03 To 802-919 001908567,1000,,490267.3,Withdrawals & Transfers,Funds transfer
4/04/2024,Visa Purchase                 02Apr Www.Banxa.Com        Cremorne,500,,491267.3,Withdrawals & Transfers,Funds transfer
4/04/2024,Osko Withdrawal               04Apr13:57 Superhero,2000,,491767.3,Withdrawals & Transfers,Withdrawal
4/04/2024,Internet Withdrawal           04Apr06:01 To 1160084689040,802.35,,493767.3,Withdrawals & Transfers,Funds transfer
3/04/2024,Osko Withdrawal               03Apr10:36 141167387 Ozforexptyltd,20000,,494569.65,Withdrawals & Transfers,Withdrawal
3/04/2024,Osko Withdrawal               03Apr09:06 Ada,1000,,514569.65,Withdrawals & Transfers,Withdrawal
2/04/2024,Raa 35878759_5_1,31.5,,515569.65,Transport & Travel,Vehicle Expenses
2/04/2024,Visa Purchase                 28Mar 2Co.Com*Revouninstal Amsterdam,19.16,,515601.15,Home & Property,Technology & Appliances
2/04/2024,Raa 35676928_6_1,18.25,,515620.31,Transport & Travel,Vehicle Expenses
2/04/2024,Osko Withdrawal               02Apr21:04 Andrew Maul,500,,515638.56,Withdrawals & Transfers,Withdrawal
2/04/2024,Osko Withdrawal               31Mar18:52 Magda,250,,516138.56,Withdrawals & Transfers,Withdrawal
30/03/2024,Eftpos Debit                  30Mar12:33 Beem\\C627Ee1A674F4Db5Acf10Eaa6D1E059D,26,,516388.56,Withdrawals & Transfers,Funds transfer
30/03/2024,Internet Withdrawal           29Mar06:04 To 0280074830940,802.35,,516414.56,Withdrawals & Transfers,Funds transfer
30/03/2024,Internet Withdrawal           29Mar06:04 To 802-919 001908567,1000,,517216.91,Withdrawals & Transfers,Funds transfer
28/03/2024,Property Managme Rent,,1199.9,518216.91,Deposits,Deposit
28/03/2024,Osko Withdrawal               28Mar16:38 Ada,1000,,517017.01,Withdrawals & Transfers,Withdrawal
28/03/2024,Osko Withdrawal               28Mar11:36 Kelly Deen,1200,,518017.01,Withdrawals & Transfers,Withdrawal
28/03/2024,Internet Withdrawal           28Mar06:07 To 802-919 001908567,1000,,519217.01,Withdrawals & Transfers,Funds transfer
28/03/2024,Internet Withdrawal           28Mar06:07 To 1160084689040,802.35,,520217.01,Withdrawals & Transfers,Funds transfer
28/03/2024,Osko Withdrawal               28Mar00:39 Magda,1000,,521019.36,Withdrawals & Transfers,Withdrawal
27/03/2024,Visa Purchase                 24Mar Bakery On O'Connell  North Ade,24.44,,522019.36,Food & Beverage,Food & Groceries
27/03/2024,Visa Purchase                 25Mar Sq *Mk2 Vietnamese   Adelaide,10.5,,522043.8,Food & Beverage,Dining out
27/03/2024,Osko Withdrawal               27Mar12:39 Michelle,200,,522054.3,Withdrawals & Transfers,Withdrawal
27/03/2024,Osko Withdrawal               27Mar05:39 Ada,1000,,522254.3,Withdrawals & Transfers,Withdrawal
26/03/2024,Visa Purchase                 23Mar Bakery On O'Connell  North Ade,12.63,,523254.3,Food & Beverage,Food & Groceries
26/03/2024,Visa Purchase                 24Mar Bakers Delight       North Ade,3.5,,523266.93,Food & Beverage,Food & Groceries
25/03/2024,Visa Purchase                 22Mar Just Guys Sa Pty Ltd Adelaide,40,,523270.43,Retail & Personal,Retail (shopping)
25/03/2024,Visa Purchase                 21Mar Bakery On O'Connell  North Ade,18.79,,523310.43,Food & Beverage,Food & Groceries
25/03/2024,Visa Purchase                 22Mar Tea Tree Infinity Pt Adelaide,15.53,,523329.22,Food & Beverage,Dining out
25/03/2024,Internet Withdrawal           24Mar09:46 To 1160084689040,802.35,,523344.75,Withdrawals & Transfers,Funds transfer
22/03/2024,Visa Purchase                 19Mar Bakery On O'Connell  North Ade,21.52,,524147.1,Food & Beverage,Food & Groceries
22/03/2024,Osko Withdrawal               22Mar12:41 Michelle,100,,524168.62,Withdrawals & Transfers,Withdrawal
22/03/2024,Cardless Atm Withdrawal       22Mar11:23 Rundle Place Os          Adelaide     Au,500,,524268.62,Withdrawals & Transfers,ATM & EFTPOS
22/03/2024,Osko Withdrawal               22Mar10:08 Superhero,1000,,524768.62,Withdrawals & Transfers,Withdrawal
21/03/2024,Allianz Aust 1Rd221368018824081,147.55,,525768.62,Bills & Payments,Insurance
21/03/2024,Allianz Aust 1Rd220985018824081,23.13,,525916.17,Bills & Payments,Insurance
21/03/2024,Visa Purchase                 19Mar City Bbq & Yum Cha P Rundle Ma,19.6,,525939.3,Food & Beverage,Dining out
21/03/2024,Visa Purchase                 19Mar Shijia Service Pty L Adelaide,12.07,,525958.9,Food & Beverage,Food & Groceries
21/03/2024,Osko Withdrawal               21Mar15:48 Superhero,1000,,525970.97,Withdrawals & Transfers,Withdrawal
21/03/2024,Osko Withdrawal               21Mar15:46 Magda,500,,526970.97,Withdrawals & Transfers,Withdrawal
21/03/2024,Atm Withdrawal                21Mar11:39 Atmx 139 Oconnell St   North Adelaid08Au,1000,,527470.97,Withdrawals & Transfers,ATM & EFTPOS
20/03/2024,Visa Purchase                 18Mar City Bbq & Yum Cha P Rundle Ma,19.6,,528470.97,Food & Beverage,Dining out
19/03/2024,Visa Purchase                 16Mar Smp*The Flying Fig   North Ade,6.8,,528490.57,Food & Beverage,Food & Groceries
19/03/2024,Osko Withdrawal               19Mar21:11 Kelly Deen,1200,,528497.37,Withdrawals & Transfers,Withdrawal
19/03/2024,Osko Deposit                  19Mar07:35 Mrs Michelle Ann Russell,,150,529697.37,Deposits,Deposit
18/03/2024,Visa Purchase                 14Mar Bakery On O'Connell  North Ade,25.05,,529547.37,Food & Beverage,Food & Groceries
18/03/2024,Visa Purchase                 15Mar Qkitchenvietnamese   Adelaide,16,,529572.42,Food & Beverage,Dining out
18/03/2024,Osko Deposit                  18Mar17:43 Courtney Anne Girdler Sweet Image Hire,,500,529588.42,Deposits,Deposit
18/03/2024,Cardless Atm Withdrawal       18Mar13:02 Rundle Place Os          Adelaide     Au,500,,529088.42,Withdrawals & Transfers,ATM & EFTPOS
18/03/2024,Internet Withdrawal           17Mar15:24 To 1160084689040,5412.47,,529588.42,Withdrawals & Transfers,Funds transfer
16/03/2024,Visa Purchase                 14Mar Qkitchenvietnamese   Adelaide,10,,535000.89,Food & Beverage,Dining out
16/03/2024,Loan Repayment S.514.2655406.00,4924,,535010.89,Home & Property,Mortgage & Rent
15/03/2024,Visa Purchase                 13Mar Tea Tree Infinity Pt Adelaide,20.4,,539934.89,Food & Beverage,Dining out
15/03/2024,Property Managme Rent,,1199.9,539955.29,Deposits,Deposit
15/03/2024,Osko Withdrawal               15Mar21:40 Magda,750,,538755.39,Withdrawals & Transfers,Withdrawal
15/03/2024,Osko Withdrawal               15Mar08:47 Superhero,1000,,539505.39,Withdrawals & Transfers,Withdrawal
14/03/2024,Raa 35616154_6_1,78.58,,540505.39,Transport & Travel,Vehicle Expenses
14/03/2024,Visa Purchase                 12Mar Gt & Hg Pty Ltd      North Ade,11.48,,540583.97,Food & Beverage,Food & Groceries
14/03/2024,Visa Purchase                 12Mar Bakers Delight       North Ade,6.9,,540595.45,Food & Beverage,Food & Groceries
13/03/2024,Osko Deposit                  13Mar11:08 Mrs Michelle Ann Russell,,300,540602.35,Deposits,Deposit
13/03/2024,Osko Deposit                  13Mar09:02 Courtney Anne Girdler Sweet Image Hire,,5000,540302.35,Deposits,Deposit
12/03/2024,American Express 376012649071009,12991.49,,535302.35,Bills & Payments,Expenses & Payments
12/03/2024,Visa Purchase                 11Mar Medibank Phi Debit   Melbourne,560.69,,548293.84,Bills & Payments,Insurance
12/03/2024,Osko Deposit                  12Mar18:32 Courtney Anne Girdler Sweet Image Hire,,5000,548854.53,Deposits,Deposit
12/03/2024,Osko Withdrawal               12Mar16:16 Ada,3000,,543854.53,Withdrawals & Transfers,Withdrawal
11/03/2024,Atm Withdrawal                10Mar17:38 Atmx 139 Oconnell St   North Adelaid08Au,500,,546854.53,Withdrawals & Transfers,ATM & EFTPOS
11/03/2024,Atm Withdrawal                10Mar16:52 Atmx 139 Oconnell St   North Adelaid08Au,1000,,547354.53,Withdrawals & Transfers,ATM & EFTPOS
11/03/2024,Eftpos Debit                  10Mar11:04 Beem\\Afe7B4C8393E43C3B63Ddd15C1D3678F,10,,548354.53,Withdrawals & Transfers,Funds transfer
11/03/2024,Osko Withdrawal               10Mar00:12 Ada,5000,,548364.53,Withdrawals & Transfers,Withdrawal
9/03/2024,Osko Withdrawal               09Mar13:33 Michelle,100,,553364.53,Withdrawals & Transfers,Withdrawal
9/03/2024,Osko Withdrawal               09Mar11:00 Kelly Deen,2000,,553464.53,Withdrawals & Transfers,Withdrawal
8/03/2024,Visa Purchase                 05Mar Bakery On O'Connell  North Ade,20.81,,555464.53,Food & Beverage,Food & Groceries
8/03/2024,Tfr Wdl BPAY Internet         08Mar14:23 140415178312        Legal Service Pay Rp,956.2,,555485.34,Bills & Payments,Professional & Govt services
8/03/2024,Internet Withdrawal           08Mar14:11 To 9000204517840,2000,,556441.54,Withdrawals & Transfers,Funds transfer
8/03/2024,Atm Withdrawal                08Mar12:23 Banksa                Adelaide     5  Au,2000,,558441.54,Withdrawals & Transfers,ATM & EFTPOS
8/03/2024,Osko Withdrawal               08Mar09:09 Superhero,1000,,560441.54,Withdrawals & Transfers,Withdrawal
7/03/2024,Atm Withdrawal                07Mar19:25 Atmx 139 Oconnell St   North Adelaid08Au,2000,,561441.54,Withdrawals & Transfers,ATM & EFTPOS
7/03/2024,Osko Deposit                  07Mar10:24 Lucas Chapman,,175,563441.54,Deposits,Deposit
6/03/2024,Raa 35036678_9_1,20.08,,563266.54,Transport & Travel,Vehicle Expenses
6/03/2024,Eftpos Debit                  05Mar23:06 Beem\\D558B42A22644591Ba76B29108Adfbb2,50,,563286.62,Withdrawals & Transfers,Funds transfer
6/03/2024,Osko Withdrawal               06Mar00:00 Michelle,250,,563336.62,Withdrawals & Transfers,Withdrawal
5/03/2024,Visa Purchase                 02Mar Tiantian Asiangrocer Glenunga,50.2,,563586.62,Food & Beverage,Food & Groceries
4/03/2024,Rtgs Inward Payment Sgb2403040303205St James Place Intl,,200000,563636.82,Deposits,Deposit
2/03/2024,Visa Purchase                 28Feb Bakery On O'Connell  North Ade,11.11,,363636.82,Food & Beverage,Food & Groceries
2/03/2024,Eftpos Debit                  02Mar00:04 Uber Eats* Eats\,41.62,,363647.93,Food & Beverage,Dining out
1/03/2024,Osko Withdrawal               01Mar17:46 Superhero,1000,,363689.55,Withdrawals & Transfers,Withdrawal
29/02/2024,Raa 35878759_4_1,31.5,,364689.55,Transport & Travel,Vehicle Expenses
29/02/2024,Raa 35676928_5_1,18.25,,364721.05,Transport & Travel,Vehicle Expenses
29/02/2024,Property Managme Rent,,1199.9,364739.3,Deposits,Deposit
29/02/2024,Atm Withdrawal                28Feb21:44 Atmx 139 Oconnell St   North Adelaid08Au,1500,,363539.4,Withdrawals & Transfers,ATM & EFTPOS
28/02/2024,Osko Withdrawal               28Feb15:21 K Bond,5000,,365039.4,Withdrawals & Transfers,Withdrawal
27/02/2024,Visa Purchase                 24Feb The Woody Hotel Pty  Woodside,23,,370039.4,Food & Beverage,Beverages
27/02/2024,Osko Withdrawal               27Feb19:08 Kelly Deen,2000,,370062.4,Withdrawals & Transfers,Withdrawal
26/02/2024,Eftpos Debit                  25Feb11:16 Ozt*The Beasts Of Bour\,134.45,,372062.4,Entertainment & Recreation,Sports & Leisure
24/02/2024,Visa Purchase                 20Feb Foodworks North Adel North Ade,44.51,,372196.85,Food & Beverage,Food & Groceries
24/02/2024,Visa Purchase                 21Feb Bakery On O'Connell  North Ade,11.11,,372241.36,Food & Beverage,Food & Groceries
24/02/2024,Osko Withdrawal               24Feb13:16 Hayley,350,,372252.47,Withdrawals & Transfers,Withdrawal
23/02/2024,Visa Purchase                 20Feb Snowtown Roadhouse   Snowtown,30.01,,372602.47,Transport & Travel,Petrol
23/02/2024,Visa Purchase                 21Feb Sq *Ricky's Chicken  North Ade,20.23,,372632.48,Food & Beverage,Dining out
22/02/2024,Visa Purchase                 19Feb Hotel Augusta        Port Augu,294.2,,372652.71,Food & Beverage,Dining out
22/02/2024,Visa Purchase                 20Feb Pasta Go Go North Ad North Ade,14.4,,372946.91,Food & Beverage,Dining out
22/02/2024,Visa Purchase                 19Feb Hotel Augusta        Port Augu,9.2,,372961.31,Food & Beverage,Dining out
21/02/2024,Allianz Aust 1Rd221368015624052,147.55,,372970.51,Bills & Payments,Insurance
21/02/2024,Visa Purchase                 18Feb L.H. Perry & Sons Pt Snowtown,40.04,,373118.06,Transport & Travel,Petrol
21/02/2024,Allianz Aust 1Rd220985015624052,23.13,,373158.1,Bills & Payments,Insurance
21/02/2024,Atm Withdrawal                21Feb20:27 Atmx 139 Oconnell St   North Adelaid08Au,2000,,373181.23,Withdrawals & Transfers,ATM & EFTPOS
20/02/2024,Visa Purchase                 18Feb Sq *Grange Slsc      Grange,5.5,,375181.23,Bills & Payments,Memberships
20/02/2024,Osko Withdrawal               20Feb18:08 Superhero,2000,,375186.73,Withdrawals & Transfers,Withdrawal
19/02/2024,Osko Withdrawal               19Feb20:20 Liz,4686.14,,377186.73,Withdrawals & Transfers,Withdrawal
19/02/2024,Osko Withdrawal               19Feb16:04 Liz,2000,,381872.87,Withdrawals & Transfers,Withdrawal
19/02/2024,Cardless Atm Withdrawal       17Feb23:11 Westpac               Narellan     2  Au,500,,383872.87,Withdrawals & Transfers,ATM & EFTPOS
16/02/2024,Visa Purchase                 14Feb City Bbq & Yum Cha P Rundle Ma,19.6,,384372.87,Food & Beverage,Dining out
16/02/2024,Loan Repayment S.514.2655406.00,4924,,384392.47,Home & Property,Mortgage & Rent
16/02/2024,Atm Withdrawal                16Feb13:58 Atmx 139 Oconnell St   North Adelaid08Au,2000,,389316.47,Withdrawals & Transfers,ATM & EFTPOS
15/02/2024,American Express 376012649071009,2865.59,,391316.47,Bills & Payments,Expenses & Payments
15/02/2024,Visa Purchase                 13Feb Tea Tree Infinity Pt Adelaide,16.54,,394182.06,Food & Beverage,Dining out
15/02/2024,Property Managme Rent,,1199.9,394198.6,Deposits,Deposit
15/02/2024,Osko Withdrawal               15Feb12:53 Kelly Deen,2000,,392998.7,Withdrawals & Transfers,Withdrawal
14/02/2024,Raa 35616154_5_1,78.58,,394998.7,Transport & Travel,Vehicle Expenses
14/02/2024,Internet Withdrawal           14Feb11:39 To 037-080 000070293,18701.27,,395077.28,Withdrawals & Transfers,Funds transfer
14/02/2024,Telegraphic Tfr (Rtgs) Fee,35,,413778.55,Fees & Charges,Fees & Charges
14/02/2024,Telegraphic Tfr (Rtgs),181657.36,,413813.55,Withdrawals & Transfers,Funds transfer
14/02/2024,Internet Deposit              14Feb10:57 From 0280074830940,,5000,595470.91,Deposits,Deposit
13/02/2024,Visa Purchase                 12Feb Medibank Phi Debit   Melbourne,560.69,,590470.91,Bills & Payments,Insurance
13/02/2024,Visa Purchase                 11Feb Bakery On O'Connell  North Ade,27.07,,591031.6,Food & Beverage,Food & Groceries
12/02/2024,Visa Purchase                 09Feb Tea Tree Infinity Pt Adelaide,15.53,,591058.67,Food & Beverage,Dining out
12/02/2024,Atm Withdrawal                11Feb12:08 Atmx 139 Oconnell St   North Adelaid08Au,2000,,591074.2,Withdrawals & Transfers,ATM & EFTPOS
10/02/2024,Atm Withdrawal                10Feb13:52 Atmx 139 Oconnell St   North Adelaid08Au,2000,,593074.2,Withdrawals & Transfers,ATM & EFTPOS
10/02/2024,Osko Withdrawal               10Feb14:11 Kelly Deen,100,,595074.2,Withdrawals & Transfers,Withdrawal
10/02/2024,Osko Withdrawal               10Feb14:10 Kelly Deen,1200,,595174.2,Withdrawals & Transfers,Withdrawal
9/02/2024,Atm Withdrawal                09Feb18:43 Atmx 139 Oconnell St   North Adelaid08Au,2000,,596374.2,Withdrawals & Transfers,ATM & EFTPOS
8/02/2024,Internet Withdrawal           08Feb12:58 To 9000204517840,3000,,598374.2,Withdrawals & Transfers,Funds transfer
